"","cids","smiles","MW","nHA","nHD","TPSA","nRot","nRing","MaxRing","nHet","fChar","nRig","nStereo","gasa","QED","Fsp3","MCE18","Lipinski","Pfizer","GSK","GoldenTriangle","logS","logD","logP","pka_acidic","pka_basic","caco2","PAMPA","pgp_inh","pgp_sub","hia","f20","f30","f50","OATP1B1","OATP1B3","BCRP","BSEP","BBB","MRP1","PPB","logVDss","Fu","CYP1A2sub","CYP2C19inh","CYP2C19sub","CYP2C9inh","CYP2C9sub","CYP2D6inh","CYP2D6sub","CYP3A4inh","CYP3A4sub","CYP2B6inh","CYP2B6sub","CYP2C8inh","LMhuman","clplasma","t05","hERG","DILI","Ames","ROA","FDAMDD","SkinSen","Carcinogenicity","EC","EI","Respiratory","HHT","NeurotoxicityDI","Ototoxicity","Hematotoxicity","NephrotoxicityDI","Genotoxicity","RPMI8226","A549","HEK293","NRAhR","NRAR","NRARLBD","NRAromatase","NRER","NRERLBD","NRPPARgamma","SRARE","SRATAD5","SRHSE","SRMMP","SRp53","Aggregators","Fluc"
"486","cid5426","O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1",258.06,6,1,83.55,1,3,9,6,0,20,1,0,0.723,0.231,57.375,0,0,0,0,-3.132069666,0.438558096,0.332412873,8.792610756,0.810483912,-4.592324554,0.999539018,0.000178681,0.003960731,0.001674712,9.3e-06,3.27e-05,0.00098443,0.726918459,0.965405226,3.14e-07,0.000798934,0.954594195,0.270344198,54.34575408,-0.075468964,40.15226285,0.999934077,4.9e-06,0.999999166,5.17e-09,0.572834134,6.23e-09,2.71e-07,0.000193618,0.978853583,7.63e-11,0.988416433,0.000273648,0.062917635,0.743257705,2.076104708,0.045566216,0.825674713,0.403759748,0.415419847,0.152173594,0.166646957,0.306132913,0.003126826,0.517984986,0.179245785,0.648806274,0.905843675,0.583954334,0.682827771,0.57920289,0.999734461,0.028119752,0.005003699,0.083167128,0.000409686,0.000283009,1.18e-05,0.001304546,0.009830395,0.000232031,0.000878245,0.001262247,0.000767254,0.011222401,0.000156674,0.010009496,0.019,0
"487","cid54686904","CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O",585.28,13,8,205.76,8,4,18,13,0,25,4,1,0.179,0.517,117.818,1,0,1,1,-1.798637595,0.927814087,-0.088822219,4.905189868,8.269855891,-5.653985784,0.994661748,2.41e-05,0.45361197,0.813347161,0.776717842,0.991750594,0.999994048,0.990397334,0.998502612,8.89e-08,4.21e-05,0.000985551,0.949147761,80.96068242,1.061765037,9.942520148,1.35e-05,3.67e-12,1.93e-05,9.97e-10,4.47e-07,4.31e-07,0.0021586,1.54e-06,0.000182347,2.93e-09,1.46e-13,1.54e-08,0.019619156,0.922149472,2.293682849,0.117514394,0.59549278,0.115431085,0.652441263,0.385979146,0.703760326,0.17395331,3.38e-10,7.83e-05,0.985906482,0.699664235,0.045970339,0.987597287,0.741116822,0.75555563,0.999961734,0.204834208,0.112119846,0.145424932,6.1e-06,8.04e-10,5.63e-12,4.97e-10,4.41e-06,5.85e-12,3.61e-15,2.13e-05,7.37e-13,3.11e-12,9.5e-09,2.94e-08,0.001,0.001
"488","cid11494412","O=C1NC(=O)C(c2cn3c4c(cccc24)CCC3)C1c1c[nH]c2ccccc12",369.15,5,2,66.89,2,6,11,5,0,31,2,1,0.53,0.217,100.714,0,0,0,0,-4.456873135,2.791731656,2.684234915,11.24118845,5.079471817,-5.176613896,0.642891228,0.497889996,0.00603761,0.000786424,3.98e-05,0.000228226,0.003088772,0.913293481,0.917402267,0.000302283,0.995543897,0.371770829,0.509462595,93.56954632,-0.392361901,6.960137146,6.15e-05,0.013681452,0.954058826,0.246453211,0.970593631,5.02e-05,0.035945762,0.87384063,0.002259449,0.001223789,0.000876475,0.988117516,0.986521482,2.920902521,0.673117269,0.15414834,0.982010663,0.753847778,0.694317818,0.745121241,0.05653473,0.614257216,2.8e-07,0.028320622,0.567986906,0.848342121,0.982160687,0.906791151,0.770789802,0.876866043,0.999856353,0.042102773,0.033555552,0.485359848,0.839725018,0.000228843,3.65e-05,0.018267831,7.29e-05,4.56e-06,0.11969275,0.286656022,7.43e-07,5.68e-05,0.036342416,0.002594101,0.957,0.293
"489","cid9911830","COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC",454.1,9,2,107.74,8,4,10,10,0,23,0,0,0.388,0.136,23,0,0,1,0,-6.531208743,3.837621742,4.305370339,11.50534493,4.772497805,-4.95745368,0.147338897,0.111346096,0.008774832,0.000397503,0.000606418,0.001205087,0.201314926,0.999634862,0.999869227,0.02641345,0.999882936,0.005939591,0.976449013,98.80015445,0.031108224,0.91739701,0.255860507,0.715873837,0.01395306,0.196798623,0.967689931,0.000162175,0.851511002,0.043567784,0.996189177,0.306878507,9.96e-07,0.999894142,0.573355734,0.84432143,1.822890339,0.482041568,0.999955177,0.521816552,0.334052056,0.866633534,0.134917855,0.777122676,1.25e-08,0.177771553,0.890838206,0.880472183,0.721581578,0.755978465,0.865422428,0.76485455,0.998136997,0.144387648,0.411266804,0.874063611,0.976291716,0.066160657,0.000478107,0.028945386,0.118068233,0.000792393,0.000239722,0.799647689,0.02183545,0.110494368,0.918687582,0.77440834,0.543,0.093
"490","cid60700","CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1",421.16,8,2,104.89,3,5,21,8,0,27,1,0,0.487,0.348,99,0,0,1,0,-2.902138056,1.187513457,0.766468571,7.758964749,6.050604159,-5.120668386,0.940452635,1.13e-05,0.955733001,0.000287831,0.000627458,0.015253901,0.989236035,0.005153977,0.200598285,0.024405068,0.022900134,0.956989884,0.97994709,50.9299512,0.264312695,45.93895101,0.999308109,9.69e-09,0.027982738,9.78e-08,0.002039758,4.2e-06,1.28e-05,1.79e-06,0.698109269,4.15e-06,0.117732309,7.74e-07,0.127761453,13.76337398,1.568841553,0.368856877,0.783101976,0.978795469,0.880719185,0.989956498,0.975502133,0.981186509,2.92e-08,0.000875115,0.770455003,0.964029551,0.976378083,0.797424912,0.965363264,0.983539939,0.999992967,0.58046627,0.382210433,0.881178975,0.021686468,0.000537248,0.000301219,0.979386628,0.006874353,1.35e-05,2.04e-05,0.830390513,0.000170039,0.093842112,0.006664804,0.998634756,0.314,0.245
"491","cid15547703","CC(C)CC(C(=O)NC(C(=O)OC1CCCC1)c1ccccc1)C(O)C(=O)NO",406.21,8,4,124.96,12,2,6,8,0,14,3,0,0.282,0.571,49.545,0,0,1,0,-3.702680581,2.546890848,2.111857399,7.650466134,5.196665472,-5.529958263,0.82718426,0.161430702,0.002894542,0.016000807,0.016165733,0.615254343,0.985312019,0.936922491,0.998993218,4.15e-05,0.741707087,0.000899015,0.372338325,45.82696296,-0.22527773,53.62699149,1.11e-12,1.37e-06,0.975492835,0.001676877,0.084103562,2.82e-12,8.09e-06,0.999668837,0.993123114,2.16e-08,3.22e-14,0.000176024,0.899479389,3.083298508,1.388064974,0.09099815,0.878476977,0.622738063,0.110016987,0.104749821,0.097596377,0.190523937,1.85e-09,0.001625123,0.026262652,0.850985646,0.327500165,0.83471179,0.414874583,0.819937289,0.998977423,0.099701829,0.003498177,0.662707508,0.002427707,0.199178442,0.022490123,0.298315138,0.603233397,0.012125492,0.003458432,0.567030847,0.7405743,0.04390784,0.023551902,0.176802516,0.267,0
"492","cid11707110","CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1",615.08,9,2,107.13,6,5,10,11,0,30,0,0,0.331,0.231,70,0,0,1,1,-5.079049109,3.194347751,3.276614759,10.13014735,4.820571155,-4.95885085,0.018687913,0.940069854,0.002080253,1.91e-06,7.63e-06,2.97e-05,0.0005427,0.543026567,0.99442482,4.24e-06,0.999999046,0.000868471,0.999959588,96.94198334,0.984300439,2.832892902,0.517028153,0.330155879,0.591727555,0.776984274,0.001714394,0.050902389,0.015945978,0.052082431,0.986207843,0.968283832,2.62e-08,0.996064603,0.783474505,1.531618589,0.68266828,0.694825888,0.974394619,0.429341853,0.301279843,0.84349376,0.302993953,0.685847223,6.68e-09,0.003201277,0.39202702,0.917078614,0.859896779,0.824668288,0.862474322,0.98716855,0.999999523,0.390146852,0.347567976,0.744533181,0.896017969,0.036787119,5.49e-05,0.005429518,0.386167049,0.001127222,1.61e-05,0.165726691,0.04587381,0.006572065,0.345642477,0.16667968,0.52,0.003
"493","cid444795","CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O",300.21,2,1,37.3,5,1,6,2,0,11,0,0,0.53,0.45,14.034,0,1,1,0,-3.766898567,3.82730524,6.005026477,6.30002836,2.780602677,-4.889610106,0.822360575,0.000515423,0.022811873,0.000236809,0.000314593,0.000200808,0.006909251,0.358334988,0.147602782,0.000495583,0.780743003,0.227643386,0.997840524,95.0363335,0.0700967,5.991530995,0.999969244,0.443733603,0.999930859,0.032513462,0.999996781,0.000654372,0.220802352,0.000364547,0.999792993,0.999911785,0.999999881,0.984677792,0.238224551,1.517416139,1.005821598,0.073438227,0.521048486,0.453114182,0.550948858,0.720319152,0.900139809,0.549845636,0.038183875,0.852182567,0.806144655,0.585744798,0.347875476,0.578896761,0.35882315,0.762445748,0.485970378,0.060749333,0.026836384,0.11717771,0.001302914,0.002336022,0.000137019,0.861780286,0.075132154,0.308261633,0.964375854,0.986288428,0.102400869,0.97780627,0.987735331,0.035651278,0.455,0.665
"494","cid67156097","c1nnsc2nnnc1-2",139,5,0,64.45,0,2,9,6,0,10,0,0,0.507,0,8,0,0,0,1,-0.77009421,0.504042496,0.362912994,4.504772844,2.261480238,-4.548696546,0.576913238,0.071461178,0.226089045,0.35021615,0.253828228,0.813508913,0.8871077,0.420125991,0.239533231,0.174707517,0.614863157,0.534597814,0.208195418,65.82806386,-0.045539446,28.12844359,0.382413536,0.365762383,0.50328511,0.081969559,0.5134992,0.006576879,0.39786616,0.016970795,0.21109511,0.036391795,0.112985082,0.024025192,0.126197547,6.631710225,1.671357634,0.063761108,0.875383258,0.554792166,0.573451042,0.188470304,0.686175942,0.494231671,0.183917046,0.968834043,0.796884298,0.543469429,0.429944873,0.331829876,0.321115464,0.249186039,0.95267576,0.054754205,0.085037924,0.128077134,0.025934845,0.012584783,0.00832436,0.000132502,0.020556735,0.000147633,0.477668017,0.005608685,0.506387591,0.008234579,0.035959959,0.022342419,0.023,0.001
"495","cid5566","CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1",407.16,3,0,9.72,5,4,14,7,0,22,0,0,0.709,0.429,52.133,0,1,1,0,-4.617911131,4.073741613,5.125799008,10.26362889,8.240741957,-4.639059763,4.93e-05,0.999804914,0.999943495,1.19e-05,0.999814685,0.996990064,0.999881682,0.062826343,0.022064548,0.890043855,0.999999881,0.999984622,0.991861105,97.32004856,0.740708656,2.598787293,1,0.998084664,0.999997616,0.000277457,0.402950466,0.999698997,0.024375785,0.908052683,0.999985337,0.874465346,0.147204176,0.250637561,0.998146176,10.3225979,0.481860205,0.981512189,0.941657484,0.144599229,0.781343758,0.876561344,0.996615112,0.055925127,0.00231622,0.042838302,0.998930752,0.807430267,0.991972566,0.554984331,0.590217412,0.95935446,0.964175224,0.126557902,0.933565319,0.951105177,0.013431578,0.144671664,0.001220104,0.114721067,0.093599103,0.00186204,0.000799868,0.180836484,0.015121366,0.007364926,0.170138106,0.055684093,0.544,0
"496","cid107985","CC(C)C12OC1C1OC13C1(C)CCC4=C(COC4=O)C1CC1OC13C2O",360.16,6,1,84.12,1,7,20,6,0,27,9,1,0.557,0.85,155.514,0,0,0,0,-3.299375258,1.928965935,1.600136053,6.802645068,5.20287904,-4.618076166,0.408717096,0.263135791,0.081396699,0.027546108,0.141712546,0.168947995,0.505822837,0.521897912,0.495010942,0.001598635,0.958112121,0.117266431,0.982835054,76.29459204,0.069270621,25.87104713,0.001296438,0.003919799,0.186344549,0.004247561,0.652215302,5.29e-05,0.000671597,0.014681454,0.263682812,0.000328948,0.113813296,0.079780549,0.681625664,8.991498566,2.341989266,0.115979999,0.410523772,0.938451767,0.902194381,0.837193847,0.950047731,0.547461271,1.84e-09,0.000541852,0.291624814,0.642622411,0.797833025,0.934018433,0.222911879,0.270528287,0.990476727,0.420717537,0.063316301,0.785907388,0.12176346,0.010047588,0.002067891,0.10667865,0.415692091,0.024810657,0.000681782,0.50924772,0.014751633,0.079730764,0.332366705,0.852155983,0.054,0.001
"497","cid49850262","CN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1",335.16,5,2,57.5,4,4,13,5,0,22,0,0,0.572,0.25,47.04,0,0,0,0,-2.658169293,1.366832386,0.973149976,8.49989357,6.601944447,-5.239299188,0.014998579,0.268053353,0.973107278,0.002962351,0.062882006,0.772823498,0.844877169,0.24178046,0.158718169,0.628544331,0.988100767,0.025283158,0.912652016,81.27211549,0.424941713,19.15852384,0.902110159,3.21e-09,0.000577967,3.64e-09,1.76e-05,2.51e-05,3.22e-05,0.01451114,0.324716866,8.05e-11,4.91e-13,0.020145193,5.1e-06,10.21939054,1.613238072,0.906040311,0.989839792,0.995670557,0.412446082,0.740469456,0.991578102,0.949175596,4.31e-10,0.000376615,0.75381422,0.97431004,0.809798598,0.691179514,0.914093018,0.982504308,0.999992728,0.285451621,0.103217259,0.954511523,0.030519139,0.017492199,0.000853914,0.00286577,0.161679015,3.86e-05,6.58e-05,0.096057862,0.105340004,0.000531417,0.000695384,0.096890353,0.86,0.01
"498","cid119607","Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1",314.07,5,2,86.19,3,3,6,6,0,19,0,0,0.805,0.062,18,0,0,0,0,-3.473340767,2.084312091,1.810460849,8.380406134,3.69413421,-4.499041613,0.162441537,0.270465046,0.001280857,0,4.95e-05,0.000156403,0.049187481,0.270305336,0.576690793,0.004555796,0.987192512,0.999083519,0.994683444,97.3818626,-0.140402893,2.152277671,0.8815099,0.84430337,0.242653236,0.840430319,0.999971032,0.003417914,0.999129474,0.000435955,0.999981284,0.057303261,0.000794724,0.99991703,0.042365439,0.872154571,0.710626621,0.209346354,0.99998188,0.5143677,0.338876396,0.947001755,0.004695272,0.465205193,8.9e-06,0.303049326,0.589380324,0.965882659,0.329189301,0.693980813,0.66164577,0.210476682,0.999756277,0.057468481,0.021631615,0.689851105,0.00511077,0.053171229,0.010504242,0.00052507,0.812152743,0.189313382,0.0094645,0.102033801,0.003190655,0.000379497,0.656551003,0.000906599,0.135,0.007
"499","cid3081361","COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1",474.11,6,1,59.51,6,4,10,8,0,23,0,0,0.542,0.364,51.333,0,1,1,0,-4.530308496,3.340401498,3.834533528,9.173502688,7.447961908,-4.979015686,0.083473235,0.931118965,0.061532553,2.88e-05,0.000523865,0.001219809,0.015188813,0.994347632,0.999456227,0.969018281,0.999990106,0.282693058,0.988989651,88.7100447,1.078055875,8.91489922,0.772984385,0.00028881,0.998555601,4.38e-06,0.027599715,0.61506325,0.999530196,0.085718453,0.999976754,0.832578599,2.2e-06,0.99778229,0.017990418,5.550279683,1.082555333,0.923768342,0.826950908,0.261074275,0.915780604,0.938607574,0.559394658,0.34236756,6.73e-05,0.033897862,0.984235406,0.910835445,0.978743374,0.845984042,0.566444397,0.958346069,0.996745825,0.114312701,0.210485443,0.55435133,0.656677365,0.110833652,0.003655285,0.422625273,0.262694001,0.001583718,0.018796505,0.65822649,0.835377634,0.049744274,0.626365244,0.272180587,0.288,0.033
"500","cid11960529","CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1",244.13,5,4,83.8,2,3,9,5,0,16,1,0,0.743,0.385,58.556,0,0,0,0,-2.507615881,1.236315079,0.983593266,10.70080919,6.909269004,-5.350212062,0.556049705,0.001903965,0.86404556,2.92e-05,6.56e-05,0.00099653,0.082321823,0.295374393,0.935532451,0.00529289,0.007185265,0.559158802,0.790282905,56.94463902,0.543006207,39.64165803,0.989089429,8.12e-06,0.064238645,9.13e-05,0.000273279,0.006632574,0.001475992,0.004557225,0.085563183,0.004579943,4.96e-05,0.001001676,0.044743337,6.455582753,1.032598939,0.394509405,0.832657695,0.597438335,0.610355973,0.413927972,0.151674479,0.610516667,0.000146169,0.824738741,0.903522789,0.796129107,0.933293402,0.400498658,0.624980152,0.724132657,0.96421355,0.060496632,0.051579509,0.301486462,0.382318676,0.010579779,0.003485408,0.144847989,0.074282013,0.006787064,0.011292518,0.584676564,0.013981528,0.014040499,0.71150136,0.176837206,0.06,0.005
"501","cid10077130","CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1",492.24,6,1,77.52,7,5,13,7,0,30,7,1,0.548,0.483,98.326,0,0,1,0,-5.833199967,3.91515199,4.6039913,9.377056933,4.419150234,-4.663981007,0.040525809,0.941578329,0.002812246,5.51e-05,0.001384497,0.003617644,0.027197301,0.998965025,0.999994397,0.336630732,0.999999881,0.0096487,0.838575244,98.5689401,0.115345859,1.328608033,0.031612359,0.01901486,0.557747722,0.000694324,0.000514851,1.38e-05,0.000160559,0.884494245,0.000146902,9.71e-05,0.000195159,0.999947071,0.996158302,2.284699082,0.918400274,0.821547687,0.88933754,0.390237868,0.528572857,0.991150379,0.003506501,0.463746786,2.85e-11,9.27e-05,0.498412311,0.841783822,0.769795001,0.979994059,0.034102216,0.7769683,0.994010627,0.098558396,0.42674011,0.904562116,0.095854849,0.028063152,0.006886092,0.004419404,0.515185237,0.000216217,5.82e-05,0.308708429,7.35e-05,8.35e-05,0.018250287,0.00144867,0.962,0.187
"502","cid5311","O=C(CCCCCCC(=O)Nc1ccccc1)NO",264.15,5,3,78.43,10,1,6,5,0,8,0,0,0.383,0.429,6,0,0,0,0,-2.19608339,1.381956248,1.176500964,8.048535795,5.157966056,-5.178155664,0.967455804,0.001383886,0.522877872,0.000263631,0.000136256,5.44e-05,0.451951146,0.001352394,0.196892649,1.95e-05,0.500615954,0.871127069,0.871347487,77.94458209,-0.337815748,21.06464134,0.003618849,0.206645936,0.00017836,0.108526006,7.05e-07,0.006209155,5.56e-08,0.151224479,4.79e-05,2.26e-06,2.13e-09,0.809874475,0.001995322,5.746893126,0.676030957,0.163556695,0.849228621,0.969465017,0.061729554,0.025060914,0.999335349,0.682117403,5.51e-06,0.435037106,0.20051229,0.892569482,0.016075896,0.137805432,0.919694781,0.969640791,0.999877334,0.163958684,0.000792803,0.848926544,0.0032394,0.012996607,0.000120599,0.015862457,0.382144511,0.000620728,5.54e-05,0.760585427,0.9852705,0.001506202,0.03542906,0.051156148,0.013,0
"503","cid100016","O=c1ncccn1C1OC(CO)C(O)C1O",228.07,7,3,104.81,2,2,6,7,0,12,4,0,0.533,0.556,42.857,0,0,0,0,-0.079064178,-1.426058201,-1.638017859,8.492744076,3.353742371,-5.508410096,0.95742178,2.37e-06,0.001418003,0.432290554,0.839815363,0.974968994,0.666331172,0.017011141,0.809360087,7.26e-05,0.022745915,0.373753995,0.919544578,13.1263215,-0.116032684,89.40622807,0.000133084,1.25e-08,0.03827272,1.06e-06,0.999333084,9.16e-09,0.000166361,0.000114545,0.107128531,0.000670286,5.02e-06,0.000285427,0.004444131,4.849969758,1.75291239,0.043981984,0.770405829,0.574636221,0.373930275,0.101969332,0.593737721,0.324949771,0.001225307,0.539547265,0.435323954,0.65636158,0.846361339,0.833119929,0.290111303,0.316823632,0.904829979,0.053567685,0.021791914,0.112163804,0.001267854,0.00942791,0.000199289,0.023005305,0.136587143,0.030348841,0.000250716,0.328146905,0.002463408,0.002704296,7.7e-05,0.473187894,0.004,0
"504","cid24360","CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1",348.11,6,1,81.42,1,5,21,6,0,27,1,0,0.533,0.25,90.72,0,0,0,0,-3.246202201,1.545057917,1.266302642,7.226896678,3.760902124,-4.884854796,0.795909166,0.045209911,0.750619888,0.029768288,0.429073036,0.713151246,0.897821173,0.668287218,0.877164125,0.572652817,0.958096504,0.635024607,0.930517614,98.60030401,-0.222282257,0.630527839,0.726639271,0.000130428,0.000957057,0.000162082,0.004508707,8.73e-08,8.17e-06,0.051732387,0.515080273,3.29e-05,0.010713612,0.776208818,0.685370326,6.790637268,1.11175021,0.177916288,0.908750951,0.979756653,0.748113871,0.981210053,0.859113514,0.983971834,5e-08,0.013365501,0.402718812,0.954039812,0.969065845,0.675631225,0.957404733,0.981989861,0.999984026,0.516380906,0.404083341,0.849970222,0.922343612,0.024218263,0.201656953,0.935309768,0.597266376,0.172940359,0.066132627,0.77115041,0.370880157,0.927716255,0.975841403,0.997657776,0.313,0.733
"505","cid6253","Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1",243.09,8,5,130.83,2,2,6,8,0,12,4,0,0.449,0.556,46.429,0,0,0,0,-0.349476656,-1.793044612,-1.987759249,9.502138425,3.590069893,-5.821099649,0.971040368,2.11e-05,0.125252575,0.609157741,0.21182853,0.937620591,0.515737385,0.001963334,0.241383836,0.000844329,0.000976829,0.492679179,0.431686491,13.89063124,-0.112501517,91.01617452,0.00130114,2.18e-10,0.988007545,3.06e-08,0.99999404,9.07e-11,0.919743776,0.000544491,0.999934912,2.37e-05,0.001787812,6.35e-06,0.012326053,3.908697126,1.935534521,0.039911725,0.915334404,0.808591366,0.352050394,0.141318962,0.400008708,0.575939476,3.68e-05,0.396969616,0.514546692,0.733377397,0.964002192,0.874475479,0.379144073,0.292481631,0.997868776,0.07998544,0.019668698,0.207488701,0.001239785,0.018217126,0.005778457,0.01072973,0.217633262,0.019737847,5.69e-05,0.461674601,0.002534967,0.00040668,0.000669852,0.933315098,0.014,0
"506","cid44182295","COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(CC(O)CO)CC1",572.01,7,4,107.89,9,3,6,12,0,17,1,0,0.343,0.368,77.538,0,0,1,1,-4.703194489,2.913812178,2.868708548,8.118573031,4.964399386,-4.702856438,0.056199331,0.105629645,0.000905224,0.000100374,2.96e-05,0.000169992,0.000159502,0.927678585,0.988379478,0.009960573,0.999830008,0.018768143,0.984763682,97.35311566,0.431391838,2.293527194,0.000201823,7e-05,0.000123711,0.202956066,0.048725668,6.8e-07,7.53e-05,0.180234715,0.901512325,0.130792305,1.32e-14,0.691340029,0.076315127,4.154253937,0.810198426,0.67081362,0.979502439,0.293941617,0.381453782,0.108552665,0.456839234,0.227939308,4.42e-05,0.256648004,0.642802536,0.943241298,0.524741232,0.992024899,0.365013957,0.996653497,0.999150991,0.130951256,0.453224748,0.200315207,0.745805621,0.689740002,0.059585523,0.252558172,0.376799107,0.069224894,0.074128874,0.788031757,0.101892091,0.421903759,0.958735406,0.822332144,0.742,0.001
"507","cid216326","Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O",259.1,6,3,92.5,1,3,9,6,0,19,1,0,0.549,0.308,59,0,0,0,0,-3.047616922,-0.056594352,-0.453798804,11.07147299,3.013480459,-5.047140785,0.995919704,0.000152665,0.681686223,0.001428246,0.004138649,0.004227698,0.05410707,0.412560314,0.762412429,3.39e-05,0.003347786,0.473429173,0.819668174,35.29449792,-0.180235057,60.93527133,0.004888504,0.001075929,0.680440903,3.85e-06,0.005060125,2.53e-08,3.28e-05,0.000575855,0.96945399,6.54e-05,0.023264891,0.00121178,0.068490297,3.106448545,1.805222001,0.076465949,0.965014637,0.725069404,0.552889526,0.256692469,0.700428545,0.52111882,4.81e-06,0.115284853,0.475471467,0.733613789,0.976087928,0.716360331,0.816501021,0.795538485,0.99999547,0.05680953,0.004783499,0.201205492,0.013150435,0.000214223,7.7e-05,0.007805878,0.124550298,0.003415776,0.000913742,0.00480366,0.000401639,0.000373783,0.00090502,0.00369492,0.039,0.008
"508","cid9943465","Cn1cc(C=C2C(=O)Nc3cccnc32)c2ccccc21",275.11,4,1,46.92,1,4,9,4,0,22,0,1,0.694,0.059,40,0,0,0,0,-4.22499171,3.029660922,2.967520011,10.84935424,4.252140869,-4.6934794,0.335674077,0.831517279,0.028221086,0.041203558,0.029995024,0.377761662,0.804987714,0.988520443,0.997236609,0.145847902,0.929507196,0.124558866,0.544004142,91.80871246,0.197709004,6.446082949,0.539082348,0.970058382,0.229677379,0.159233749,0.240958095,0.001979885,0.01388376,0.979950547,0.62841028,0.001036481,0.000471059,0.13092418,0.66686213,5.699418113,0.618584948,0.278305173,0.936720371,0.886710525,0.479902536,0.749632895,0.478390068,0.744808376,4.27e-05,0.691785455,0.732342482,0.867084563,0.958326578,0.59208709,0.785193503,0.799146116,0.987844408,0.145360947,0.222006917,0.519154787,0.974579811,0.008080881,0.000157265,0.030963743,0.011745221,0.000182518,0.001595725,0.905981243,0.001273082,0.007892712,0.724837124,0.429390013,0.661,0.989
"509","cid126565","CC12OC(CC1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O",439.15,7,3,88.65,1,8,25,7,0,36,3,1,0.373,0.269,145.333,0,0,1,0,-4.190416001,2.779702888,2.471226499,8.594427497,6.323689912,-5.480470674,0.563386559,0.144462615,0.550856709,0.059357643,0.290561497,0.90952529,0.85105288,0.660678267,0.707164824,0.329280525,0.757849157,0.713277876,0.680061042,97.70154669,0.236602992,2.771658765,0.001010622,0.010404102,0.385045677,0.010552471,0.312124878,1.54e-05,3.89e-05,0.06369403,0.9981969,0.001034458,7.2e-06,0.999987841,0.000546002,2.016221642,1.204280067,0.66221559,0.915997684,0.954603851,0.689026833,0.92784965,0.819801211,0.8132267,2.01e-14,2.35e-05,0.945681453,0.962222993,0.992797315,0.963303745,0.655558825,0.648937166,0.999992371,0.538184404,0.37166518,0.697832048,0.917287111,0.096768729,0.987008035,0.984610975,0.96384275,0.837503016,0.256332874,0.961534739,0.854677796,0.910120726,0.999602854,0.996319175,0.616,0.03
